Provincia;Cod;Municipio;Total_Poblacion;Nacidos_ES;Nacidos_NO_ES;Total_Europa;Total_Unión_Europea;Alemania;Bulgaria;Francia;Italia;Polonia;Portugal;Reino_Unido;Rumanía;Total_Europa_No_Comunitaria;Rusia;Ucrania;Total_Africa;Argelia;Marruecos;Nigeria;Senegal;Total_América;Argentina;Bolivia;Brasil;Colombia;Cuba;Chile;Ecuador;Paraguay;Perú;Rep._Dominicana;Uruguay;Venezuela;Total_Asia;China;Pakistán;Oceanía;
Guadalajara;19166;"Málaga del Fresno";178;172;6;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;
Guadalajara;19167;"Malaguilla";148;144;4;2;2;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19168;"Mandayona";326;300;26;19;19;0;0;1;0;0;0;1;15;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;4;0;1;2;0;0;0;0;0;0;
Guadalajara;19169;"Mantiel";42;40;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
Guadalajara;19170;"Maranchón";246;201;45;21;18;0;1;0;0;0;0;0;16;3;0;3;1;0;1;0;0;23;5;4;0;5;0;0;3;0;3;2;0;1;0;0;0;0;
Guadalajara;19171;"Marchamalo";6969;5948;1021;397;370;15;46;13;2;16;13;2;254;27;5;15;213;19;174;8;5;368;21;2;28;86;9;13;64;2;66;57;8;7;40;27;4;3;
Guadalajara;19172;"Masegoso de Tajuña";60;57;3;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Guadalajara;19173;"Matarrubia";49;44;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19174;"Matillas";134;111;23;23;23;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19175;"Mazarete";38;34;4;4;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19176;"Mazuecos";289;256;33;28;28;0;7;0;0;0;0;0;21;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;
Guadalajara;19177;"Medranda";83;78;5;4;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Guadalajara;19178;"Megina";39;38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Guadalajara;19179;"Membrillera";92;84;8;8;8;0;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19181;"Miedes de Atienza";64;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19182;"Mierla,La";39;37;2;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guadalajara;19184;"Millana";120;87;33;14;14;0;8;1;0;0;0;0;5;0;0;0;18;0;18;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Guadalajara;19183;"Milmarcos";85;82;3;3;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19185;"Miñosa,La";33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guadalajara;19186;"Mirabueno";85;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19187;"Miralrío";64;50;14;12;12;0;0;0;0;0;0;0;12;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19188;"Mochales";50;48;2;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19189;"Mohernando";175;141;34;17;16;0;0;0;0;0;4;1;10;1;0;0;3;0;2;0;0;14;2;0;0;3;6;0;0;1;1;0;1;0;0;0;0;0;
Guadalajara;19190;"Molina de Aragón";3403;2760;643;326;323;2;38;5;1;3;0;1;270;3;0;2;132;5;126;0;0;169;2;4;14;63;0;5;45;0;17;12;1;1;16;14;2;0;
Guadalajara;19191;"Monasterio";13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19192;"Mondéjar";2599;2105;494;126;114;1;7;5;2;1;8;2;88;12;1;9;247;2;230;0;11;109;6;9;0;6;5;0;71;1;0;0;2;6;12;12;0;0;
Guadalajara;19193;"Montarrón";26;21;5;3;3;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
Guadalajara;19194;"Moratilla de los Meleros";111;102;9;5;4;0;2;0;0;0;0;0;2;1;1;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;
Guadalajara;19195;"Morenilla";44;42;2;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19196;"Muduex";112;108;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;
Guadalajara;19197;"Navas de Jadraque,Las";28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guadalajara;19198;"Negredo";15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19199;"Ocentejo";19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19200;"Olivar,El";77;71;6;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0
Guadalajara;19201;"Olmeda de Cobeta";71;59;12;7;7;0;0;0;0;0;0;0;7;0;0;0;2;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
Guadalajara;19202;"Olmeda de Jadraque,La";12;11;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guadalajara;19203;"Ordial,El";29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guadalajara;19204;"Orea";189;170;19;13;12;0;0;0;0;0;12;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;
Guadalajara;19208;"Pálmaces de Jadraque";45;44;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19209;"Pardos";45;44;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19210;"Paredes de Sigüenza";21;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19211;"Pareja";422;393;29;20;17;3;3;1;0;1;1;0;7;3;0;3;0;0;0;0;0;8;1;0;1;1;0;1;0;1;0;1;0;2;1;0;0;0;
Guadalajara;19212;"Pastrana";915;804;111;75;73;1;25;5;0;0;0;2;37;2;0;1;4;0;3;0;0;31;0;7;3;3;1;4;4;2;0;7;0;0;1;0;0;0;
Guadalajara;19213;"Pedregal,El";78;67;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0
Guadalajara;19214;"Peñalén";75;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19215;"Peñalver";178;173;5;2;2;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19216;"Peralejos de las Truchas";155;147;8;2;2;0;0;0;0;0;0;0;2;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19217;"Peralveche";60;58;2;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19218;"Pinilla de Jadraque";53;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19219;"Pinilla de Molina";16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19220;"Pioz";3471;2941;530;296;265;14;15;12;3;16;7;2;190;31;2;11;46;4;33;4;0;174;22;2;6;33;16;7;25;2;21;17;9;3;13;6;3;1;
Guadalajara;19221;"Piqueras";65;56;9;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19222;"Pobo de Dueñas,El";126;119;7;4;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
Guadalajara;19223;"Poveda de la Sierra";130;123;7;7;7;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19224;"Pozo de Almoguera";97;93;4;4;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19225;"Pozo de Guadalajara";1249;1079;170;130;123;3;18;5;0;21;2;0;70;7;1;0;0;0;0;0;0;34;4;0;1;8;0;0;10;0;4;1;0;4;6;4;0;0;
Guadalajara;19226;"Prádena de Atienza";51;48;3;2;2;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19227;"Prados Redondos";70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19228;"Puebla de Beleña";47;34;13;2;0;0;0;0;0;0;0;0;0;2;0;2;10;0;10;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19229;"Puebla de Valles";67;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19230;"Quer";748;662;86;35;33;2;3;2;1;7;4;3;11;2;1;0;8;0;2;1;0;41;5;0;2;9;2;0;3;0;4;4;2;8;1;1;0;1;
Guadalajara;19231;"Rebollosa de Jadraque";12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19232;"Recuenco,El";73;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guadalajara;19233;"Renera";97;87;10;3;3;0;0;0;2;0;0;0;1;0;0;0;2;0;2;0;0;5;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19234;"Retiendas";47;46;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19235;"Riba de Saelices";103;97;6;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19237;"Rillo de Gallo";52;49;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Guadalajara;19238;"Riofrío del Llano";46;44;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19239;"Robledillo de Mohernando";115;91;24;21;21;1;0;0;0;0;0;2;18;0;0;0;1;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19240;"Robledo de Corpes";51;49;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Guadalajara;19241;"Romanillos de Atienza";49;46;3;1;1;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19242;"Romanones";120;110;10;2;1;0;0;0;0;0;1;0;0;1;0;0;4;0;4;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2;0;2;0;
Guadalajara;19243;"Rueda de la Sierra";50;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19244;"Sacecorbo";100;88;12;8;8;0;0;0;0;0;0;0;8;0;0;0;3;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19245;"Sacedón";1572;1333;239;195;191;6;78;11;2;3;5;0;81;4;1;3;8;0;7;0;0;29;1;1;2;2;1;0;8;4;1;9;0;0;7;5;0;0;
Guadalajara;19246;"Saelices de la Sal";55;51;4;2;2;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Guadalajara;19247;"Salmerón";171;159;12;9;8;0;6;1;0;0;0;0;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;
Guadalajara;19248;"San Andrés del Congosto";82;80;2;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19249;"San Andrés del Rey";32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19250;"Santiuste";20;19;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19251;"Saúca";59;46;13;7;7;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;6;0;0;0;1;0;1;0;0;0;4;0;0;0;0;0;0;
Guadalajara;19252;"Sayatón";86;71;15;13;13;0;0;1;0;1;0;0;11;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19254;"Selas";61;52;9;7;7;0;0;0;0;0;0;0;7;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19901;"Semillas";40;39;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19255;"Setiles";83;77;6;6;6;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19256;"Sienes";54;44;10;7;7;0;0;0;0;0;0;0;7;0;0;0;2;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19257;"Sigüenza";4551;3776;775;377;281;8;3;9;3;1;12;6;234;96;8;34;126;35;13;2;7;207;10;2;5;82;9;1;35;1;6;28;0;3;65;8;6;0;
Guadalajara;19258;"Solanillos del Extremo";96;92;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19259;"Somolinos";33;31;2;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19260;"Sotillo,El";47;43;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Guadalajara;19261;"Sotodosos";38;36;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;
Guadalajara;19262;"Tamajón";131;130;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Guadalajara;19263;"Taragudo";51;28;23;22;22;0;9;0;0;0;0;1;12;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19264;"Taravilla";34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19265;"Tartanedo";140;126;14;1;1;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19266;"Tendilla";331;268;63;56;56;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;7;0;0;0;2;3;0;0;0;0;1;0;0;0;0;0;0;
Guadalajara;19267;"Terzaga";19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19268;"Tierzo";38;36;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19269;"Toba,La";108;103;5;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
Guadalajara;19271;"Tordellego";54;50;4;4;4;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19270;"Tordelrábano";20;19;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19272;"Tordesilos";102;79;23;11;11;0;0;0;0;0;0;0;11;0;0;0;11;0;11;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Guadalajara;19274;"Torija";1373;1119;254;118;116;0;3;5;3;0;3;1;101;2;0;1;43;13;26;0;0;88;9;9;6;6;2;6;15;1;16;0;2;4;5;3;0;0;
Guadalajara;19279;"Torre del Burgo";281;71;210;204;204;0;193;1;0;9;1;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19277;"Torrecuadrada de Molina";21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19278;"Torrecuadradilla";29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19280;"Torrejón del Rey";5160;4526;634;324;299;11;26;19;7;14;9;19;179;25;5;4;68;2;44;7;1;208;25;7;6;48;17;13;21;4;14;7;4;18;32;18;0;2;
Guadalajara;19281;"Torremocha de Jadraque";25;24;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19282;"Torremocha del Campo";200;177;23;21;21;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;
Guadalajara;19283;"Torremocha del Pinar";37;29;8;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;5;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;
Guadalajara;19284;"Torremochuela";10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19285;"Torrubia";23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19286;"Tórtola de Henares";986;861;125;75;69;1;21;3;5;2;6;1;30;6;1;0;13;0;13;0;0;34;5;0;1;5;1;2;13;0;2;1;0;3;3;3;0;0;
Guadalajara;19287;"Tortuera";213;173;40;22;21;0;0;0;0;6;0;0;15;1;0;1;14;0;14;0;0;4;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;
Guadalajara;19288;"Tortuero";18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19289;"Traíd";27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19290;"Trijueque";1211;939;272;150;146;3;22;4;1;2;12;4;98;4;0;2;30;1;21;6;0;89;17;1;7;16;10;2;12;5;3;10;0;1;3;1;0;0;
Guadalajara;19291;"Trillo";1392;1255;137;105;102;2;8;4;0;3;0;1;84;3;0;1;4;0;1;0;0;28;4;2;1;3;3;1;2;1;1;8;0;1;0;0;0;0;
Guadalajara;19293;"Uceda";2597;2289;308;127;120;15;8;13;5;6;8;10;43;7;1;0;60;1;46;0;1;113;5;0;7;28;8;0;12;1;12;8;3;21;6;4;0;2;
Guadalajara;19294;"Ujados";33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19296;"Utande";34;32;2;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19297;"Valdarachas";34;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19298;"Valdearenas";87;68;19;19;19;1;8;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19299;"Valdeavellano";106;102;4;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19300;"Valdeaveruelo";1066;955;111;56;54;6;5;7;1;8;1;3;20;2;0;2;18;0;15;1;0;29;3;0;1;4;3;0;1;1;3;2;0;5;8;0;0;0;
Guadalajara;19301;"Valdeconcha";40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19302;"Valdegrudas";65;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19303;"Valdelcubo";55;53;2;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19304;"Valdenuño Fernández";272;245;27;12;11;1;0;0;1;2;1;3;3;1;1;0;4;0;2;0;0;11;0;1;0;5;0;0;0;1;0;1;0;2;0;0;0;0;
Guadalajara;19305;"Valdepeñas de la Sierra";182;165;17;12;10;1;4;2;0;0;0;0;3;2;0;2;3;0;3;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
Guadalajara;19306;"Valderrebollo";28;26;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19307;"Valdesotos";26;24;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19308;"Valfermoso de Tajuña";58;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19309;"Valhermoso";30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19310;"Valtablado del Río";9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19311;"Valverde de los Arroyos";84;78;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;1;0;4;0;0;0;0;0;0;0;
Guadalajara;19314;"Viana de Jadraque";53;52;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19317;"Villanueva de Alcorón";182;144;38;16;16;0;3;0;0;0;0;1;12;0;0;0;14;0;14;0;0;8;1;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;
Guadalajara;19318;"Villanueva de Argecilla";29;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
Guadalajara;19319;"Villanueva de la Torre";6554;5955;599;323;302;27;27;29;4;14;16;16;149;21;5;2;21;4;9;0;0;227;28;1;10;41;17;13;14;6;44;18;3;19;25;12;1;3;
Guadalajara;19321;"Villares de Jadraque";53;42;11;11;11;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19322;"Villaseca de Henares";34;33;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Guadalajara;19323;"Villaseca de Uceda";44;43;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
